song_id,genre_clean,language,cluster_direct,cluster_pca,cluster_ae,cluster_cvae
SOMNZVI12AB0186A1B,other,en,3,5,7,1
SOGHNAC12CF5663C17,country rock,en,8,6,4,0
SOZSFWO12A58A79215,other,en,5,3,3,7
SOZNQQQ12AF72ABF9F,latin jazz,en,4,6,2,0
SODBRHC12A8C141562,other,en,6,5,2,3
SOBOUQL12AB0181364,chanson,en,2,9,2,1
SOCWFBD12AB018BB72,other,en,4,5,2,7
SOFWNNU12A8C13BCB3,other,en,3,5,0,3
SOAEEXM12A8C13D6E3,other,en,8,6,3,0
SOUAMVI12A58A7A7D7,other,en,5,4,3,8
SOJGADT12A81C22EAB,dancehall,en,9,4,6,0
SOYBZCP12AB018042D,latin jazz,en,7,3,3,7
SOABUIH12A6D4F8DB3,pop rock,en,9,4,3,8
SOBAJTX12A8C13175F,latin jazz,en,1,6,3,4
SOKSIJS12AC468CB3B,other,en,0,0,7,0
SODHRKU12A8C139009,other,en,8,7,8,6
SOXAHRF12AB0186610,other,en,5,0,2,8
SOUCIGT12AC468E1D7,other,en,3,2,7,2
SOCNTQV12A6D4F4ADD,other,en,7,3,3,1
SOBXOVB12AC3DF5AA3,other,en,6,0,2,7
SOLHKJN12A8C13DEED,other,en,4,7,5,1
SOXXVLE12AB01879AA,pop rock,en,5,7,8,6
SOIZKIF12A8C136F40,other,en,2,9,5,7
SOHRUYI12A8C134C4D,other,en,4,5,2,1
SOMODRR12A8C13EAF6,other,en,8,6,0,8
SOEKKDI12A8C13E268,other,en,4,5,2,3
SOCCBQJ12A6D4F9F65,other,en,5,4,6,0
SOOIZML12AB0186743,other,en,3,1,4,5
SOAHDOA12A6D4FA830,other,en,9,6,5,1
SOGFLWF12A6D4F64AC,gangster rap,en,9,4,6,5
SOYIFLO12AB01877B3,blues-rock,en,5,4,3,7
SOELUFA12AB01805B5,ccm,en,4,5,0,7
SOVQPYC12A8C13B13C,other,en,6,5,9,3
SOYCOEX12AB018B5DF,other,en,8,6,1,8
SODPLCX12A8C13A2F8,other,en,5,1,5,7
SOMWIUL12A8C13C06F,latin jazz,en,8,6,2,7
SOJVHBP12AB01877F3,other,en,8,7,5,8
SOVGYMU12A8C135147,other,en,0,0,1,1
SOMIWET12A8C13EDBD,other,en,3,1,4,7
SOGMBVZ12A8C139077,other,en,4,5,2,3
SOSLLDN12AB018CA89,ccm,en,6,5,0,0
SOMTOKI12A8C13AE40,other,en,6,0,0,3
SORVGNO12AB01842EB,post-grunge,en,0,7,9,3
SOJLKSL12AB0183D93,other,en,4,5,0,1
SOOXFEI12A8C13FE28,other,en,0,0,8,3
SOSAEVQ12A8C13EC8F,ccm,en,4,5,0,8
SOARFDK12AB01826E6,other,en,8,6,2,6
SONCHNB12AB01849A2,other,en,9,1,4,6
SOCGOZK12A8151BD5D,other,en,8,7,9,1
SOLLOUW12AAA8C76C7,other,en,3,1,6,8
SOJNBYN12AB0184232,other,en,9,4,8,7
SOMYMHM12A8C134ECB,other,en,4,5,2,7
SOHFRAI12AB0183D3D,other,en,2,9,2,1
SOYBNXR12A8C143CD3,other,en,7,3,3,9
SOUJNNT12AB018425D,other,en,0,0,2,0
SOLKQVW12A6D4F69AB,ccm,en,8,6,0,7
SOQVDHJ12AB017E528,other,en,7,3,3,8
SOSXZDI12A6D4FD20F,country rock,en,6,5,4,1
SOVZCEG12A8C131770,dancehall,en,8,6,6,0
SOKNTEW12AB01821EE,other,en,3,5,2,6
SOQIVDD12AB018A979,other,en,8,8,8,0
SOYDXZM12AB0186736,other,en,8,8,8,5
SOJJATE12A8AE46A59,dancehall,en,9,4,6,5
SOXQELE12AB01865A3,other,en,3,1,7,3
SOEVOVU12AB017C56B,other,en,9,4,7,0
SORRYWR12A8C140E3C,progressive house,en,7,3,3,9
SOSHUVD12A6701F8F9,other,en,8,7,9,7
SOCOLEP12A6D4F8825,other,en,3,1,4,0
SOFWGSO12AC4689945,progressive house,en,8,6,3,4
SOSJQVT12A81C21546,other,en,3,1,5,7
SOYIWNY12AC3DF96FC,dancehall,en,5,4,6,6
SOQLRXT12AB018025C,pop rock,en,0,0,0,6
SOCYRJH12AB0181091,other,en,6,0,0,7
SOAMUDI12A6D4FCD11,blues-rock,en,8,7,5,6
SOCYJTH12AB0184649,other,en,6,6,2,8
SOHKQXL12A8C1379B9,progressive house,en,8,6,3,8
SODNJYF12A8C135581,other,en,1,8,8,7
SOBQAPA12A8C13261C,progressive house,en,9,3,3,7
SOQYXUX12A8151CA28,other,en,0,0,4,1
SOACEDS12A6701EAAA,post-grunge,en,4,7,9,5
SOOXHYJ12A8AE46EDA,latin jazz,en,3,1,2,4
SOLOIMR12A58A76C69,other,en,4,5,2,8
SOERCEY12A8C1413E5,ccm,en,4,5,2,3
SOPHTXA12AB0180047,progressive house,en,7,3,3,7
SOXZRHY12A8AE492FF,other,en,5,4,4,7
SOEYPFL12AB0184FA0,ccm,en,5,4,3,6
SOIVTZO12A8C13AF27,other,en,6,0,2,2
SOGZAAR12AB01849A4,other,en,5,3,8,6
SORCHVK12AB018B3C1,other,en,4,5,9,3
SOQRTJE12AC95F02CB,other,en,5,6,8,4
SONTHOF12A6D4FB9B3,other,en,3,1,7,7
SOGODAQ12A58A7AAA7,other,en,0,0,5,4
SOLRBCF12AB018A963,other,en,5,4,7,6
SOJTAQZ12A8C1399A8,other,en,6,5,4,1
SOSUOOH12A8C133E91,ccm,en,0,6,2,0
SOOJKHS12A58A809A4,other,en,1,8,1,6
SOPLMNH12A8C141B93,other,en,4,5,4,0
SOFMFBW12AB0183457,blues-rock,en,1,8,5,8
SOYOZZK12A6D4F8CF9,ccm,en,4,5,0,5
SODWMWO12A6D4FB2C4,other,en,8,6,3,8
SOHVFEH12A8159E996,other,en,0,0,0,3
SOIPZYI12A8C139CD9,other,en,1,8,1,8
SOGCPXG12AB0184F73,other,en,5,6,7,3
SOHGTRD12AB0180DF2,progressive house,en,5,4,3,9
SOHOCSV12AB0183342,other,en,5,4,6,4
SOQFSIQ12A8AE4645D,progressive house,en,8,6,3,7
SOCWMDC12A8C140446,blues-rock,en,0,7,9,3
SOGLEWL12AB01842CB,other,en,3,1,5,4
SOYZHDL12AB01864AF,other,en,0,6,2,7
SOMFTDQ12A58A7F989,other,en,4,5,9,7
SOFRITM12A81C20954,other,en,1,8,1,5
SOZVRFB12A8C13A837,other,en,2,9,2,1
SOURFOI12A58A7D7C3,other,en,4,5,4,7
SOYKAIZ12A6D4F97B2,post-grunge,en,8,8,9,6
SOYUULR12AF72AB86D,other,en,8,7,9,6
SOVEXXE12A8C134E83,other,en,4,6,3,0
SOLDQVB12A58A7CA82,other,en,0,0,5,4
SOFUIBH12A6D4F9C25,other,en,0,1,5,6
SODAWDZ12A8AE47AD2,progressive house,en,4,5,3,4
SOOGEFW12A8C13538F,other,en,0,0,7,3
SOXSZBM12A8AE483AD,blues-rock,en,7,7,5,8
SOJSKZX12A58A7DE0E,other,en,3,1,4,7
SORAETJ12A58A7DAA3,other,en,6,0,4,1
SOFKGNK12AB018079D,other,en,1,8,8,8
SOJXHAS12AB017F81E,pop rock,en,2,9,0,0
SOOIHFU12AB017E465,chanson,en,4,5,9,7
SOSEOFA12A8C13E2BD,other,en,9,4,2,1
SOYBATV12A8C13FF5B,other,en,5,4,7,0
SOHIWJN12A6D4F41A3,other,en,8,7,5,8
SODCJKB12AB018C5A8,post-grunge,en,4,5,8,1
SOBEDDS12A8C139DB3,other,en,1,8,9,5
SOTGZZI12AB0186376,other,en,8,6,9,8
SORWLZC12AB018D798,dancehall,en,9,6,3,3
SOXLQOI12AC3DF996D,other,en,6,5,2,7
SOQEYPY12AC3DF9E55,power pop,en,9,8,8,5
SOSGBSO12AB01876A1,other,en,2,9,2,3
SOQRDOM12AB01809A9,other,en,2,9,2,1
SOYRKAG12A8C13D7A0,other,en,1,4,0,0
SOHFJZV12AF72A1E10,other,en,9,6,0,7
SOBPMZI12A8C140B04,other,en,3,1,2,7
SOJHJKZ12AB0182AA2,other,en,0,0,7,1
SOEAXHF12AB0184E97,other,en,3,1,2,0
SOUEFNG12A6D4F8640,other,en,4,7,8,0
SOWLAQT12A8C13D037,other,en,4,6,3,3
SOBMYCO12AB0182D41,chanson,en,0,6,2,8
SOZAPRE12AB0182FFA,other,en,3,1,6,3
SORRNTH12AC960A43B,other,en,8,7,9,4
SOBMWXO12A8C132120,blues-rock,en,6,7,9,3
SOVTSXV12AB0181298,other,en,0,6,0,9
SOHWUWA12A8C1325AE,blues-rock,en,0,0,5,3
SOKRMOC12AC46885E3,other,en,7,3,3,0
SOUQYYT12A8C13BA09,other,en,1,8,8,4
SOTTBUT12A8C13856B,other,en,6,0,8,6
SOMEAJX12A6D4F6230,other,en,6,7,9,6
SOSHVZY12AB017D82E,other,en,2,9,2,3
SORTOLS12AB01816C5,hip hop,en,9,4,6,5
SOSYIBO12A8C137BEE,chanson,en,8,7,3,0
SOVQKHW12AB01804CD,other,en,4,5,2,8
SORRNXT12A6D4F7451,other,en,1,8,8,1
SOBRSXK12A8C135932,other,en,2,9,2,4
SOMAHZI12A58A7F904,ccm,en,4,5,0,5
SOFVMAW12AB017D330,dancehall,en,5,4,6,5
SOOEEYT12A5891DC08,hip hop,en,8,6,6,1
SOMQMEJ12AB018690C,other,en,2,9,2,3
SOGOGLP12AC960A177,other,en,0,0,5,7
SOCDLVW12AB018371F,other,en,4,5,2,7
SOGWSIE12AB018A5CA,power pop,en,5,6,8,1
SOWJRTX12AB0183C28,other,en,1,8,1,6
SOLSMJI12AAF3B4E4E,other,en,6,5,2,3
SOXCQLQ12AB017DC0B,other,en,4,5,4,2
SORJHBA12A8C13D1D0,other,en,2,9,5,6
SOBPBKU12A6701E5CF,other,en,8,8,8,4
SOITMUQ12AB017DED6,pop rock,en,9,3,3,0
SOCHFDP12A6D4FAED8,other,en,4,5,9,1
SOTTOYX12A8C14177C,other,en,6,6,2,3
SOCBYFW12A58A7D106,other,en,5,6,2,3
SOJTBBU12A8C137839,chanson,en,4,0,4,2
SOQJJLD12AB01822CC,other,en,0,0,0,6
SOQATFK12AB017D325,other,en,1,8,1,6
SOWEIWR12A8C138056,ccm,en,4,5,0,6
SOMSJPX12A8C136436,power pop,en,8,7,9,6
SOWEEGD12A8C136D4D,other,en,8,6,0,1
SODEQFD12A58A7EB95,other,en,0,5,2,7
SOWCLTO12A67021CEC,other,en,8,0,2,3
SOIDQLF12CF5664F7F,other,en,1,8,3,0
SOIURDO12A8C1392EB,pop rock,en,6,7,9,0
SOFQFTY12A8C1369E9,other,en,8,8,3,0
SOBVLUP12A8C140311,other,en,4,7,9,7
SOKOTBW12AB018CE2D,other,en,5,0,2,7
SOAFGEU12A8C13FAD7,other,en,5,0,4,8
SOZFRGA12A58A7B247,other,en,1,8,8,0
SOZDAFC12A8C139F6D,other,en,1,8,8,9
SOEFFEN12A8C1414E0,other,en,3,1,4,3
SOCOMUU12A6D4F8518,other,en,7,3,3,0
SONVLLU12AB018639D,other,en,6,5,5,3
SOGQCVX12A8C13EB6D,other,en,9,2,4,1
SOJPCYV12AB017C9D3,other,en,2,9,2,1
SOFEPGY12A67ADAE9D,other,en,1,8,1,8
SOLKUOW12AB0184BCA,heavy metal,en,7,8,8,8
SOMHOLR12A6D4FBE6A,other,en,9,4,6,5
SOLQRVO12AB01860FB,progressive house,en,7,3,3,9
SOUDYXE12AB0183777,other,en,2,5,2,7
SOFECOD12A8C1408F5,other,en,0,0,4,7
SOTPVJM12A6D4FC3C4,other,en,5,4,3,1
SOUNCKW12AB0188044,other,en,1,6,0,1
SOWCPMQ12A58A78C43,other,en,0,7,5,7
SOXBIQX12A6D4F8D50,other,en,5,4,6,6
SOLQLCA12AB0188BBD,blues-rock,en,8,7,9,6
SOUMERL12AC9070EF9,other,en,8,7,1,6
SOARJWK12AC46862BB,chanson,en,3,1,7,5
SOYWFWL12A6D4FE07D,other,en,5,4,3,0
SOIBVYA12A8AE46F75,blues-rock,en,4,7,9,8
SOXYARV12A8C1368C8,other,en,8,7,1,6
SOHHAXO12AB0184DE3,other,en,0,0,5,7
SOJMWGR12A6701D0FD,gangster rap,en,5,4,6,5
SOMPAHG12AC3DF81F8,hip hop,en,2,9,2,0
SOACLVX12AB0185ADF,other,en,1,8,1,6
SOTMSNC12AB018D09A,other,en,8,8,1,6
SORWLOJ12A6D4F871E,chanson,en,4,5,7,3
SOUIJVE12A8AE4961E,other,en,5,4,6,0
SOVXFQE12A6D4FA20C,other,en,8,6,0,5
SOMKHES12A8C137EFC,other,en,9,4,6,3
SOGHNKT12A6D4F720E,other,en,8,8,8,8
SOGXMVM12A8C130C02,other,en,6,7,4,7
SODVZLU12A8C13FE90,other,en,6,6,0,7
SOVTOZI12A8C13710B,other,en,4,5,9,8
SOHDTLT12AB0183F06,other,en,5,6,3,0
SOSJEIO12A58A7A674,other,en,1,8,8,8
SOJHUQN12A6D4F8EDE,other,en,8,8,8,6
SOLPNWF12AB0184F19,other,en,2,0,0,1
SOORFHT12A6D4F7C2D,other,en,4,5,1,4
SONPSZT12AC3DF9942,other,en,0,0,2,1
SOLZOBD12AB0185720,hip hop,en,5,4,6,7
SOJJHGQ12A67020F5D,other,en,4,5,0,5
SOPJSAG12AC468ADAF,ccm,en,9,6,0,0
SOEYCQK12AB018A271,post-grunge,en,7,3,3,4
SOQFITU12AB01832C8,other,en,1,8,8,7
SOVVYPN12A8C1435D7,other,en,1,8,3,8
SOUHRVJ12A6D4FADD7,pop rock,en,8,7,2,0
SODRHUY12A6D4F79D6,ccm,en,0,0,0,1
SOGLHVX12AB018610A,other,en,5,7,8,7
SOCEOAD12A5891FA33,progressive house,en,8,3,3,1
SOZFFKS12A8C13886B,other,en,3,1,2,3
SOTGMEB12A8C13B4CC,other,en,1,8,1,8
SODMAWK12AB0188985,other,en,0,4,6,1
SOMHVED12CF5F87D8E,dance pop,en,8,6,0,5
SOYXBFQ12A6D4F8F63,other,en,9,3,3,1
SOGXSOW12A8C13BE05,hip hop,en,8,6,6,2
SOOJMEN12AB017B79F,pop rock,en,6,5,2,0
SOPWWMT12A8C13811D,other,en,1,8,9,6
SOGCVPM12A6D4F7A84,other,en,0,9,0,1
SODRDRJ12A8C14289E,other,en,6,0,2,3
SOLFKYA12A8C13B082,other,en,4,7,9,6
SOPQZOX12AB01849EA,other,en,8,8,8,6
SOBHTKX12AB01881B6,other,en,8,6,6,2
SOOUFTE12AB0183D19,other,en,0,1,2,0
SOTRBLK12A8C14334E,other,en,0,0,2,7
SOKUHDB12AB018135A,other,en,1,8,8,6
SOJWFHX12AB0188571,other,en,6,0,2,1
SOCSJFL12AB018E42A,other,en,5,0,7,7
SOQESCO12A8C14431E,other,en,7,3,3,6
SOZFLNZ12AC46875B7,other,en,7,3,3,8
SOORODQ12A8C13C342,hip hop,en,8,6,6,2
SOIIEVK12AB018A1B9,ccm,en,6,5,0,6
SOQTGOL12A58A768C3,latin jazz,en,4,5,2,7
SOJMXSD12A6D4F81F8,other,en,9,6,4,1
SOEOMZJ12A8C139998,other,en,8,7,1,0
SOYHLOO12A8C144EC4,other,en,0,0,2,1
SOVYDFP12AB018CAD3,other,en,0,7,5,6
SOKZCRU12AAF3B302E,other,en,7,3,3,3
SOWGWCP12A6D4F860D,other,en,7,3,3,8
SONTFNG12A8C13FF69,other,en,4,0,2,1
SOJVMXC12A6D4F6E85,other,en,5,4,3,0
SOOPLET12AB01825DE,other,en,0,0,4,0
SOPYJPU12A58A7B4A3,other,en,3,1,7,3
SODRUZE12AF729E2E6,other,en,9,4,6,5
SOWPPYS12AB01827A5,latin jazz,en,4,5,2,3
SOQCHOP12A8C13DA4D,other,en,4,5,0,7
SOFHCZN12A8C13D39F,other,en,4,5,2,1
SOYCFVX12A8AE45C63,other,en,8,8,8,6
SOPBDED12A6D4F93E6,ccm,en,0,0,0,5
SOFFLXW12A58A7E3B4,other,en,9,6,2,0
SODSYTS12A58A7AA07,other,en,3,1,2,3
SOAOQZZ12AB018E59A,roots reggae,en,5,4,6,8
SOMCSDR12A8C135024,latin jazz,en,8,6,2,6
SOTZIVE12AB0187D1C,other,en,5,3,3,1
SOYMPCI12A8C13FE66,other,en,2,9,3,3
SOVEPIA12AF729BDEC,other,en,2,9,2,0
SOOKCBG12A58A7FA89,other,en,8,7,9,8
SOOMGFL12A6D4F595B,other,en,2,9,2,3
SOOOINL12A8C14434E,other,en,2,9,2,3
SOJWPQV12A8C133701,other,en,6,9,2,8
SOCQYRC12A67ADB469,other,en,1,8,9,3
SOAKODQ12A58A7B461,other,en,4,7,8,5
SONZQZC12AB01859DD,other,en,6,6,8,1
SOUXWHI12AB018DBF6,other,en,7,3,3,3
SOYKHAC12AB017DE72,other,en,8,7,0,1
SOQFWBE12A8C1316AF,other,en,0,6,8,8
SOMPLTA12A58A7D02A,other,en,4,5,4,0
SOMIDHA12A8C132C67,other,en,5,6,3,7
SOSDNTQ12AB018A319,other,en,3,1,5,0
SOOQDSE12AC468B61B,post-grunge,en,6,7,9,5
SOZMELK12A8C143532,other,en,1,8,7,6
SOPAKPP12AB017DC35,other,en,5,4,6,7
SOUXTFR12A8C138871,other,en,9,4,5,6
SOIXTNA12AC46882E8,blues-rock,en,8,6,9,0
SOQMCZO12A58A7ADAD,other,en,6,0,4,7
SOBAQDD12AB017B1F5,ccm,en,5,4,0,8
SOCCMWP12A58A7919C,post-grunge,en,1,8,9,6
SOXXMWC12A67AD7296,other,en,5,4,8,7
SOCUPHK12A6D4FC491,other,en,6,1,5,6
SOBBKSL12AB01852FE,other,en,6,5,2,7
SOOJJQO12A6D4FB913,other,en,2,9,2,3
SODHWXG12A6D4F9F87,pop rock,en,8,6,3,8
SOXHJJT12A8C13477E,ccm,en,0,0,0,5
SOBXXJA12A8C13C752,other,en,5,6,3,0
SOKYKFF12A8C131FEB,other,en,9,4,6,8
SOJYARC12A6D4F9961,post-grunge,en,8,8,1,3
SOMRAFQ12AB0186104,chanson,en,5,6,4,0
SORNVVT12AF72A0C39,other,en,8,7,9,8
SORUZIY12AC4686C65,other,en,3,1,2,0
SODRUMU12AC96182E9,ccm,en,3,1,0,6
SOITBNC12AF72A0B2A,other,en,5,4,6,8
SOOHXVM12A8C143BA5,other,en,6,1,4,7
SOMPWOJ12A6D4F665F,other,en,9,2,6,2
SOUJLXS12A3F1ECF59,other,en,1,8,8,6
SOSTBLN12AB018333E,other,en,9,4,6,7
SOVVDVO12A8C14215D,dance pop,en,0,0,0,1
SOJUAMH12AB0184EE1,ccm,en,5,6,5,0
SOEDYBF12AF72A3AFF,other,en,1,8,3,7
SOFTBKK12AB018816C,dancehall,en,9,4,6,4
SOMOUQV12A6701CD7B,other,en,1,8,8,6
SOKPXQU12AB0187ED6,other,en,2,9,2,7
SOZBFOF12A58839323,heavy metal,en,6,7,1,4
SOWCRYD12A6D4F6B70,post-grunge,en,8,7,8,3
SOOQJNQ12AB01879EB,other,en,8,6,3,6
SOBUQFN12AB018DDCA,other,en,7,3,3,9
SOJTMTU12A81C208E7,other,en,0,6,3,7
SOWTIDJ12AB018808C,other,en,3,1,4,7
SONIHLC12AB0187B0C,other,en,0,0,1,6
SOGOQGE12AB0182907,other,en,8,6,8,0
SOLBHCO12AB018769A,other,en,8,6,2,1
SORKRKK12A8C13C12F,pop rock,en,6,6,0,7
SOSYVIZ12A8C141964,hip hop,en,8,6,6,1
SOXSUNF12A8C134195,roots reggae,en,5,4,6,4
SOVRJYX12AB01844E1,other,en,0,6,0,1
SOMOHEI12AB018785F,other,en,8,7,8,8
SODWXQV12A6310F10D,other,en,1,8,9,9
SOCLQKJ12AF72A4AB0,other,en,1,2,3,6
SOHCYVK12AB017BBF2,other,en,4,5,4,1
SOCWXYM12AB018BDF3,other,en,9,3,3,8
SOOGRLD12A8C132B2F,other,en,8,7,8,5
SODAEVD12AB01886BB,progressive house,en,3,1,2,4
SOQPPKZ12A58A7B1EC,other,en,6,5,3,8
SOAESJW12A8C137CC2,roots reggae,en,5,4,6,5
SOWRLSY12AC4687694,other,en,0,0,5,0
SOYPBCY12AB0181EF3,other,en,8,7,9,7
SOYAGJM12A8C13DCCE,dance pop,en,8,3,3,1
SODULLV12AB017FA09,other,en,8,6,3,7
SOGQTRZ12A8C13C8B0,other,en,4,5,4,7
SONNDHT12A8C13F20B,other,en,9,1,5,0
SOBHVZQ12AC9618285,roots reggae,en,3,6,6,5
SOSGJTX12AB0181F7C,other,en,0,5,0,3
SOYZOXW12A8C13E195,other,en,6,5,2,0
SOBHQUF12AB018B03E,other,en,0,0,5,6
SOFRAZJ12A8C143CDB,other,en,0,0,0,7
SOJDYQY12AB0188C97,other,en,2,9,2,3
SOCHXAE12AF72A25D6,other,en,8,7,9,6
SOBQBWP12AB018611B,chanson,en,8,6,4,5
SOOGQWR12A8C142505,blues-rock,en,8,7,5,6
SORXUZZ12A8AE4798A,country rock,en,6,5,5,3
SOYNEII12AB0181DB6,other,en,7,3,6,2
SOLBIIE12AB0184DFC,pop rock,en,1,8,8,6
SONIQSB12AB0189829,other,en,1,3,3,8
SOFPYXC12A58A7A4B9,other,en,1,8,1,6
SOEBDBO12AC4688712,dancehall,en,7,3,6,0
SORHOEV12A81C20F71,other,en,6,1,2,1
SOKIGWD12A6701DE9D,other,en,4,1,9,0
SOFQGCQ12AB0183609,other,en,2,9,2,3
SOKBBXO12A6701DEA0,other,en,0,0,9,6
SOJWQIP12A6D4F710A,other,en,6,5,7,6
SOYSTDI12A6D4F6500,other,en,4,6,3,1
SORABMD12A8C136672,country rock,en,0,5,4,7
SODRHHD12AB0189F2A,chanson,en,8,6,4,1
SONRLQH12AB017C232,other,en,9,1,4,7
SODDZAD12A6701DC4C,other,en,8,7,8,7
SOYMMDY12AB01825B2,other,en,8,6,9,0
SOHWGFU12AB017B036,other,en,1,8,8,8
SOKLLOH12A67020F2C,other,en,4,7,9,1
SOOOROX12A6D4F8400,other,en,9,6,5,6
SORENXV12A6701F61F,other,en,8,7,9,8
SOQGFVO12A8C13C8C3,country rock,en,8,7,4,8
SOWHYUG12A58A77FAB,other,en,8,8,8,8
SONSPZE12AB01819CE,other,en,1,8,8,6
SOQQVQJ12AB0185192,heavy metal,en,6,5,1,4
SOMQAGT12A8C132DB4,other,en,4,5,0,7
SOTUBVH12AB018D2EC,other,en,0,0,4,6
SOCHRXB12A8AE48069,hip hop,en,9,4,7,1
SOENDOQ12A8C139A41,other,en,4,5,2,1
SOXSLOL12AB0188039,other,en,6,0,4,3
SOAMXQV12AB018775F,other,en,8,6,2,0
SOKPFTZ12A6D4FA141,other,en,3,1,7,8
SORWMLD12A8C137D1A,other,en,8,6,2,0
SOFVRCJ12AB018B4DA,blues-rock,en,8,7,9,8
SOYUFEN12AB018BF99,other,en,5,6,3,7
SOFHQCR12A8C138A74,other,en,8,6,8,4
SOLWQFA12AB01899E8,other,en,9,4,3,0
SOTTXNS12AB0187861,country rock,en,0,7,2,6
SODTRPJ12A8C1377E9,hip hop,en,5,4,6,5
SOCPGVG12AB018AA84,other,en,4,5,7,0
SOWHAEF12A8C13EF0C,other,en,9,8,8,8
SOEETVW12A6D4F93B8,other,en,1,7,9,5
SOVHRBI12A81C22E02,other,en,8,8,1,8
SOJTIKK12A8C13B15E,other,en,4,9,2,3
SOVTGXQ12A6D4FB9CA,other,en,2,9,7,3
SOQBQWN12AB0186782,other,en,5,4,6,8
SOQAHUW12AB0181F04,other,en,4,5,2,3
SOHULHF12AB017F6CF,other,en,8,1,5,0
SOJRCDU12AB0189D27,other,en,6,5,2,7
SOFWWGY12AB0185BC5,other,en,3,1,2,3
SOLKTEK12AB018BE1A,post-grunge,en,8,7,9,9
SODYZIU12A8C13FBD9,other,en,1,8,1,6
SOKLQWF12A8C1423F2,other,en,4,0,5,7
SORQLMX12A8C133FCD,chanson,en,3,1,2,1
SOBMHTY12AC9097B7C,other,en,3,1,2,3
SOZWHVZ12A6D4F90E7,other,en,0,7,8,7
SOVGBEK12A8C134E04,other,en,6,1,2,8
SOXZLDX12A58A7CE52,other,en,1,8,8,5
SOBOCAG12A6BD55D56,gangster rap,en,5,4,6,8
SOEESQT12A8C13C7D5,other,en,3,1,5,7
SOSLFMU12AB018FFEA,other,en,5,3,3,6
SORJOMF12AB0186F78,other,en,1,8,3,8
SONCYFS12A8C14261E,other,en,8,8,1,6
SOFSKON12A8C13B3B5,other,en,8,3,3,7
SOOKISK12AB0180667,other,en,8,8,1,6
SOTNBNN12A6D4F6CC7,gangster rap,en,9,4,6,5
SOSKUNI12AB0187F12,other,en,1,8,8,8
SOZWDHS12AB0188A33,other,en,4,5,0,3
SOVZVPT12AB018A59E,power pop,en,0,0,8,8
SOMZWCG12A8C13C480,hip hop,en,5,4,6,5
SONHOTT12A8C13493C,pop rock,en,8,7,8,8
SOIAZJW12AB01853F1,other,en,8,7,8,8
SOCIWDW12A8C13D406,other,en,6,7,5,6
SOUDSGM12AC9618304,other,en,7,3,3,3
SOMJBYD12A6D4F8557,other,en,9,2,7,0
SOFSOCN12A8C143F5D,other,en,8,8,8,8
SOYMRWW12A6D4FAB14,other,en,0,0,4,7
SOXVLOJ12AB0189215,other,en,0,0,0,7
SOQHXMF12AB0182363,other,en,5,7,9,8
SOHKNRJ12A6701D1F8,other,en,4,0,8,7
SOPIKEG12A58291636,other,en,8,8,8,6
SOXZXXV12AAF3B3A67,other,en,5,3,3,7
SOIJXXM12A8C1416D6,other,en,2,9,2,3
SOSBDSF12AB0189007,other,en,4,0,0,3
SOHMMMC12AB0181C42,other,en,7,3,3,6
SOLRYQR12A670215BF,heavy metal,en,1,8,9,8
SOIRNBO12AC468D207,other,en,4,7,8,8
SOFZCTA12AB0188D8F,other,en,9,2,6,8
SOVJXVJ12A8C13517D,ccm,en,7,6,0,9
SOQZHMH12A8C13A393,other,en,6,1,4,6
SOXNMDZ12A6D4FA20D,other,en,8,6,0,5
SOUDHTP12AB0183403,other,en,4,5,2,6
SOHXKAN12AC46872F1,other,en,0,0,2,7
SOGOJBW12AB018513B,other,en,9,6,6,7
SOLEYPL12A6D4F83CE,other,en,1,8,8,0
SOGTLVU12A8AE47D5D,other,en,2,1,5,0
SOPNRDT12AB018A2D8,other,en,7,3,3,0
SOZFCNC12A6D4F76F3,other,en,1,3,3,8
SONNOCP12A8C145220,other,en,6,5,1,4
SOPUQFS12A8C13DE1E,other,en,1,8,3,3
SOUQVUD12A8C142DCE,other,en,6,0,2,1
SODLSHA12AAF3B29F2,latin jazz,en,0,0,2,1
SOIQHDR12AB01896C8,blues-rock,en,8,7,2,4
SOFXNQP12AB0184F1A,hip hop,en,9,4,6,2
SOAGHMH12AB0180285,chanson,en,2,9,4,7
SORAVUP12AB018556E,other,en,7,3,3,7
SOUVRGZ12A58A77F90,other,en,5,1,2,1
SOOVOKS12AB017EE57,chanson,en,9,6,7,6
SOTWEZZ12A8C142B60,other,en,1,8,3,8
SOGYYLE12A8C13E5EA,other,en,8,6,4,8
SOCRPDR12AB0185B75,other,en,7,3,3,1
SORWHWY12A6702038E,hip hop,en,9,4,6,5
SOXVBVL12AF72A600C,other,en,4,5,0,5
SOITUXQ12AB0183AE9,other,en,3,1,4,0
SOBLTSM12A6D4F9EEA,other,en,6,5,7,6
SOFRUDU12A8C13A40C,other,en,8,7,4,6
SOHTWLT12A8C13CFE1,other,en,4,7,9,5
SOHHANU12A58A77C66,other,en,8,8,1,7
SONXLQQ12AB0184B54,other,en,8,3,3,4
SOFGQAP12AB0185946,other,en,2,9,2,3
SOKPHVH12AB0187460,other,en,9,3,3,1
SOAYYDM12AB01817E6,other,en,9,2,7,7
SOVDDWO12A6D4F9A78,other,en,4,0,5,1
SORGLCR12AB0184B69,other,en,8,6,2,7
