song_id,artist_name,title,tempo,loudness,duration,cluster
,John Davis & Emma Doyle,Mary's Boy Child,0,0,184.86812,2
,Heavenly,Smile,0,0,234.60526,2
,Mighty Mighty Bosstones,They Came To Boston,0,0,211.33016,2
,Pyranja,Nie Wieder (Live Version),0,0,167.54893,0
,Jackie Davis,Love Is Just Around The Corner (1996 Digital Remaster),0,0,166.39955,0
,Johnny Pacheco,Mi Musica Es Para Ti - Original,0,0,183.35302,2
,Sick Of It All,Sanctuary,0,0,109.00853,0
,Orlando Pops Orchestra,Strangers In The Night,0,0,207.67302,2
,Gerald Clayton,Two Heads One Pillow,0,0,384.15628,1
,Naseebo Lal,Pehle To Kabhi Gham Tha,0,0,398.0273,1
,Van Gelder,Saints & Sinners,0,0,474.61832,3
,Blackalicious,World Of Vibrations (Album Version),0,0,302.94159,1
,Glad,My Jesus_ I Love Thee,0,0,211.69587,2
,Nestor Torres,Ain't No Sunshine,0,0,286.53669,1
,Sammi Cheng,Ai Shi...,0,0,126.82404,0
,Amorphis,Crimson Wave,0,0,285.46567,1
,Patrick Samson,Io Che Non Vivo Senza Te,0,0,101.85098,0
,Junior Kimbrough,All Night Long (Instumental),0,0,384.57424,1
,FSTZ,Facemelt,0,0,280.58077,1
,M83,I'm Happy She Said,0,0,1071.882,4
,Alicia Keys,If I Ain't Got You,0,0,231.18322,2
,Dj Kun,Spaniolandia,0,0,219.74159,2
,Ken Chu,Dai Wo Li Kai,0,0,281.93914,1
,Rene Touzet,Delirio,0,0,198.922,2
,Black Sheep,Novakane Groove,0,0,248.37179,2
,Kooii,Here_ Swing_ Sing,0,0,391.00036,1
,Pablo Montero,Cuando Calienta El Sol,0,0,187.14077,2
,Stefon Harris,Alovi,0,0,326.60853,1
,The Ataris,Whatever Lies Will Help You Rest,0,0,212.89751,2
,Michael Card,Joy In The Journey (The Final Word Album Version),0,0,181.91628,2
,Lou Busch,The Wild Ones (1996 Digital Remaster),0,0,147.30404,0
,Roger Williams,Indiscreet,0,0,175.98649,0
,Yami Bolo,Healing of All Nations,0,0,214.30812,2
,Ray Barretto,Guarare,0,0,335.22893,1
,Silkie Ft. Harry Craze,Head Butt Da Deck,0,0,365.76608,1
,Eldar,Estate,0,0,379.19302,1
,Broadcast,Downstream,0,0,179.30404,2
,Roger Clyne & The Peacemakers,Mile High and Risin',0,0,170.81424,0
,The American Boychoir,Watt's Cradle Song,0,0,329.03791,1
,Frank Chacksfield,Terry's Theme from Limelight,0,0,140.43383,0
,Anne Dudley,A Stepmother's Curse,0,0,184.39791,2
,Noisettes,Bridge To Canada,0,0,205.06077,2
,David Bowie,Moss Garden (1999 Digital Remaster),0,0,305.05751,1
,Zuma,Deep Into The Day,0,0,231.00036,2
,Sundial Aeon,love shelter,0,0,459.93751,3
,Gustavo Cerati,La Excepcion,0,0,251.66322,2
,The Killers,Mr. Brightside (Jacques Lu Cont's Thin White Duke Mix),0,0,527.98649,3
,Jo-El Sonnier,Precious Lord_ Take My Hand,0,0,214.282,2
,Richie Ray & Bobby Cruz,Guaguanco Raro,0,0,418.53342,3
,The Fontane Sisters,The Tennessee Waltz,0,0,149.99465,0
,Candlebox,Breathe Me In,0,0,312.842,1
,Circle Jerks,Group Sex,0,0,63.52934,0
,Peter Hunnigale,Ordinary Lives,0,0,228.10077,2
,Tyrone Davis,Sugar Daddy,0,0,247.77098,2
,Nick Jonas & The Administration,State of Emergency,0,0,214.72608,2
,Barbara Fairchild,Jezebel,0,0,216.39791,2
,Jeff Johnson,Contours,0,0,433.97179,3
,The Panic Channel,Said You'd Be,0,0,153.25995,0
,Gang Of Four,Is It Love,0,0,273.99791,1
,Bukka White,Aberdeen Blues,0,0,150.04689,0
,Mons Leidvin Takle,Ømhet,0,0,162.82077,0
,Hot Club Of Detroit,God Rest Ye Merry Gentlemen,0,0,371.04281,1
,Geier Sturzflug,Schwarzarbeit,0,0,214.20363,2
,Charlie Peacock,Forgiveness (Love Life Album Version),0,0,295.20934,1
,Dijous Paella,Que Arribi L'Estiu,0,0,253.93587,2
,Beatnuts featuring Tony Touch,Cocotaso featuring Tony Touch,0,0,135.13098,0
,Cinder,Seven (Album),0,0,167.18322,0
,Les Ogres De Barback,Grand-mère,0,0,221.3873,2
,MC5,Intro 2/ Kick Out The Jams (LP Version),0,0,172.30322,0
,Roberto Roena,Let It Rain,0,0,177.31873,2
,Jars Of Clay,The Burden of Hope,0,0,113.21424,0
,Bob Marley & The Wailers,Smile Jamaica,0,0,307.61751,1
,Porter Wagoner,Angel Band,0,0,152.34567,0
,SAF,Recept,0,0,274.41587,1
,Taking Back Sunday,Catholic Knees (Album Version),0,0,168.25424,0
,089 Clique feat. Minnesota Snipe & Skinny Cueball,M-Town 2 M-Town,0,0,213.68118,2
,Rihanna,We Ride,0,0,237.87057,2
,The Winans,This Train,0,0,238.65424,2
,Patty Griffin,Flaming Red,0,0,134.05995,0
,Beenie Man,Million Gal,0,0,200.09751,2
,The Smashing Pumpkins,Real Love,0,0,249.62567,2
,Alexandre Desplat,Hidden Documents,0,0,128.62649,0
,Emperor,Al Svartr (The Oath),0,0,258.35057,2
,Oceansize,New Pin (edit),0,0,249.93914,2
,Daan Junior,Tout moun sou do,0,0,413.49179,3
,Head Horny's,Pray (Instrumental Version),0,0,392.56771,1
,Atman,Govinda,0,0,394.86649,1
,Gloriana,Pulecenella 'e mò,0,0,179.06893,2
,Butterfly Temple,Iskorosten' (instr.),0,0,100.5971,0
,The Killers,Spaceman,0,0,284.3424,1
,Grant Geissman,Big Stax/High Volts (Album Version),0,0,320.60036,1
,Tam Tam Go!,Spanish Shuffle (Album Version),0,0,226.82077,2
,Rah Digga (Featuring Outsidaz),The Last Word (Amended Version),0,0,256.80934,2
,Warrior King,Empress So Divine,0,0,224.28689,2
,Soda Stereo,Terapia De Amor Intensiva,0,0,340.29669,1
,LORE,Haunting,0,0,216.55465,2
,Placebo,English Summer Rain,0,0,241.52771,2
,Delta 9,Infidel,0,0,94.06649,0
,Jimmy Wakely,Beautiful Brown eyes,0,0,155.95057,0
,The Nightraver & The Magican,Drop the Bass,0,0,233.53424,2
,Soul Asylum,Lies Of Hate,0,0,279.2224,1
,Carl Doy with NZSO,The First Noel,0,0,158.56281,0
,Gertrudis,Intro,0,0,106.52689,0
,Horace Andy,Musical Episode,0,0,234.44853,2
,Tyrone Davis,Cheatin' In The Next Room,0,0,235.91138,2
,Nazz,How Can You Call That Beautiful (Stewkey Vocal),0,0,220.89098,2
,Morel,Blue Taxi,0,0,311.40526,1
,DJ X-Change featuring DJ Joey A,Come Over,0,0,184.31955,2
,Martina McBride,I Can't Stop Loving You,0,0,261.95546,2
,Howard Armstrong,My Four Reasons,0,0,198.922,2
,Horace Andy,Thank You Lord,0,0,176.27383,0
,Miguel Gallardo,Eternamente Amame,0,0,238.68036,2
,Donny Hathaway,Little Girl (LP Version),0,0,283.21914,1
,Rory Block,Three Is a Crowd,0,0,266.05669,2
,Boyz II Men,On Bended Knee,0,0,329.27302,1
,Richard Burton,I See The Boys Of Summer,0,0,171.49342,0
,Wolfmother,White Feather,0,0,212.37506,2
,Les Ogres De Barback,Niev nietch nievitch,0,0,254.06649,2
,Hot Tuna,Candy Man,0,0,239.59465,2
,Tony Joe White,I Want Love (Tween You & Me) (Album Version),0,0,162.53342,0
,Brixx,7 Miles,0,0,349.12608,1
,Diesel Boy,Cooler Than You,0,0,124.15955,0
,Bandido,End Of The Road (Head Hornys Remix),0,0,333.13914,1
,Cradle Of Filth,Summer Dying Fast,0,0,321.35791,1
,Ladybug,Snapshot,0,0,341.36771,1
,Angelo Badalamenti,Taryns Deepest Fear,0,0,167.3922,0
,Nine Inch Nails,The Frail,0,0,168.56771,0
,Jim Chappell,Still,0,0,263.94077,2
,Nine Inch Nails,Metal,0,0,426.89261,3
,Flor Silvestre,Caricia Y Herida,0,0,134.81751,0
,Nadine Renee,Next Time,0,0,249.41669,2
,T.G. Sheppard,You Feel Good All Over,0,0,194.11546,2
,Julien Clerc,This Melody (Live),0,0,272.63955,1
,Hank Penny & The Lincoln Penny Orchestra,Dixie,0,0,123.21914,0
,Inspiral Carpets,Commercial Reign,0,0,283.76771,1
,The Dirty Skirts,Wake,0,0,206.75873,2
,Suburbs,Monde De Fou,0,0,187.24526,2
,Queens Of The Stone Age,I Never Came,0,0,288.41751,1
,Lesley Gore,It's My Party,0,0,136.48934,0
,Borialis,Hourglass,0,0,239.3073,2
,Glen Campbell,I'm Gone This Time,0,0,142.75873,0
,Nick Cave & The Bad Seeds,She Fell Away (2009 Digital Remaster),0,0,269.26975,1
,Smartbomb,Complicate It,0,0,233.27302,2
,Emperor,Opus a Satana (Part 2),0,0,72.61995,0
,Savage Garden,You Can Still Be Free,0,0,118.33424,0
,Slim Whitman,Indian Love Call,0,0,195.91791,2
,Black Eyed Peas,Let's Get It Started,0,0,229.61587,2
,Lisa Lynne,Isla del Luna,0,0,316.49914,1
,Stephy Tang,Leng Jing,0,0,214.12526,2
,The Black Velvet Band,Dancing To A Standstill,0,0,256.39138,2
,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,Joy To The World,0,0,111.0722,0
,Angela Dimitriou,Ftei O Erotas,0,0,265.37751,2
,The Jeff Healey Band,Hoochie Coochie Man,0,0,313.7824,1
,Java,Don't Phunk With My Heart,0,0,356.41424,1
,Danny Wilson,The Second Summer Of Love,0,0,167.20934,0
,SWAMI featuring Asuivre,Give It What U Got,0,0,260.28363,2
,Shawn Colvin,Another Long One,0,0,224.60036,2
,Sticky Fingaz,Oh My God,0,0,266.4224,2
,Lionel Rogg,Prelude And Fugue In C Major BWV 531 : Fugue,0,0,240.61342,2
,Pe'z,Spirit,0,0,252.57751,2
,Extreme,Teacher's Pet,0,0,181.55057,2
,Korn,Ever Be,0,0,288.49587,1
,Alexandre Desplat,Palmer enquête,0,0,70.26893,0
,James Horner,Atmosphere Station,0,0,191.81669,2
,Prozak,Go To Hell,0,0,173.24363,0
,Little Joe,Loco (Crazy),0,0,239.01995,2
,Blind Blake & The Royal Victoria Hotel Calypsos,Oh Look Misery,0,0,151.53587,0
,Xcultures,Smile,0,0,38.3473,0
,Percy Faith,Yesterdays,0,0,160.28689,0
,Tantric,Walk Away,0,0,177.24036,2
,Mastodon,Shadows That Move,0,0,233.58649,2
,Jerry Butler,Moon River - Original,0,0,155.74159,0
,Yvette Horner,La Plus Bath Des Javas,0,0,148.03546,0
,The Irish Tenors,Mountains Of Mourne,0,0,100.85832,0
,U2,Kite Live from Sydney,0,0,485.19791,3
,Sir Neville Marriner,4 Sea Interludes Op. 33a: Storm,0,0,315.27138,1
,Rage Against The Machine,Kick Out The Jams,0,0,201.56036,2
,Bone Thugs-N-Harmony / Akon,Never Forget Me,0,0,286.30159,1
,Jazz Gillum,Me And My Buddy,0,0,185.67791,2
,Ultraviolence,Murder Academy,0,0,303.04608,1
,Agnes,I Need You Now,0,0,275.06893,1
,Moonsorrow,Ukkosenjumalan poika,0,0,356.49261,1
,Orbital,Illuminate,0,0,327.8624,1
,Korn,Hey Daddy,0,0,224.522,2
,N.W.A.,A B***** Is A B***** (Edited),0,0,168.75057,0
,Rise Against,Amber Changing,0,0,218.8273,2
,José Augusto,Pecado De Amor,0,0,284.70812,1
,20/20,It Goes On,0,0,302.36689,1
,Casual,I Didn't Mean To,0,0,218.93179,2
,Adam Ant,Something Girls,0,0,233.40363,2
,Planet P Project,Pink World,0,0,269.81832,1
,The Box Tops,Soul Deep,0,0,148.03546,0
,Clp,Insatiable (Instrumental Version),0,0,266.39628,2
,Rated R,Keepin It Real (Skit),0,0,114.78159,0
,Gob,Face the Ashes,0,0,209.60608,2
,Jeff And Sheri Easter,The Moon And I (Ordinary Day Album Version),0,0,267.7024,1
,Sonora Santanera,Amor De Cabaret,0,0,177.47546,2
,JennyAnyKind,Young Boy Blues,0,0,218.77506,2
,Tweeterfriendly Music,Drop of Rain,0,0,189.57016,2
,NOFX,Stickin In My Eye,0,0,144.50893,0
,Taras,I Will Love Again (JJ's Club Radio),0,0,200.25424,2
,Bruce Rowland,Rosemary Recalls,0,0,84.03546,0
,Soda Stereo,Entre Caníbales,0,0,246.69995,2
,Xcultures,Sudanese Dance,0,0,273.52771,1
,Van Halen,Panama (Remastered Album Version),0,0,209.29261,2
,Murskahumppa,Ota kiinni,0,0,285.17832,1
,Heavy D / McGruff,Wanna Be A Player,0,0,161.38404,0
,White Heart,Where The Thunder Roars (Tales Of Wonder Album Version),0,0,298.84036,1
,Leland Martin,Stone Cold Fingers (Bonus Track),0,0,175.62077,0
,Scott Wesley Brown,All Rise,0,0,295.60118,1
,Pery Ribeiro,Our Love Is Here To Stay,0,0,180.00934,2
,Susana Seivane,Para Milladoiro,0,0,350.71955,1
,Flávio José,Jogo Limpo,0,0,252.02893,2
,Test Icicles,Snowball,0,0,190.24934,2
,Mance Lipscomb,Going Down Slow,0,0,187.53261,2
,Sven Tasnadi,Charisma,0,0,557.26975,3
,Heaven 17,(We Don't Need This) Fascist Groove Thang,0,0,255.16363,2
,Moss,Silent Hill,0,0,329.35138,1
,React,Drunk Alone,0,0,120.2673,0
,Mira,Openbare Weg,0,0,177.81506,2
,Vince Guaraldi / Bola Sete,Choro,0,0,294.66077,1
,Ellen McIlwaine,Spontanous Combustion,0,0,275.12118,1
,Organized Konfusion,Hate,0,0,198.3473,2
,Maurice Chevalier,Ma Louise,0,0,193.20118,2
,Carl Cox Vs Yousef,I Want You (Forever),0,0,357.82485,1
,Kai Winding,Mangos,0,0,223.4771,2
,Bézu,Le tortillard,0,0,285.64853,1
,Schizoid,Grim Prospects (Gross Prospects - Bad Trip Remix),0,0,275.40853,1
,Solistiyhtye Suomi,Teräslintu,0,0,134.08608,0
,Citizen Kaned,President Johnson,0,0,385.33179,1
,Redman,WKYA (drop),0,0,124.18567,0
,The Brooklyn Tabernacle Choir,Lead Me Lord,0,0,324.44036,1
,Eddie Cantor,Now's The Time To Fall In Love,0,0,155.61098,0
,Sonny Simmons,A Distant Voice,0,0,443.24526,3
,Hank Locklin,We're Gonna Go Fishin',0,0,127.05914,0
,Pearl Jam,Inside Job,0,0,428.56444,3
,Mastodon,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),0,0,654.28853,3
,BT,Robbers Kill Cop,0,0,44.35546,0
,Norrie Paramor,Dearly Beloved,0,0,163.49995,0
,2-4 Grooves feat. Reki D.,Relax,0,0,203.83302,2
,Descendents,Orgofart,0,0,140.66893,0
,Shelley Fabares,Johnny Loves Me (LP Version),0,0,143.0722,0
,Gary Hobbs,The Look Of Love,0,0,289.64526,1
,L.A. Guns,Bitch Is Back,0,0,201.09016,2
,DJ Quik,Born and Raised In Compton,0,0,205.58322,2
,Natalie Cole,Take A Look  (LP Version),0,0,185.7824,2
,Word,Amalgama,0,0,229.51138,2
,Kiril Valeri,Bulgarian Dream,0,0,306.72934,1
,Bare Jr.,Naked Albino,0,0,254.79791,2
,The Jordanaires,Sweet By And By,0,0,176.50893,0
,The Roches,Christlike Roche,0,0,338.33751,1
,Jupiter Rising,They Say (Album),0,0,193.4624,2
,Bob Margolin,You Rascal You,0,0,126.51057,0
,Marvin Sapp,More And More  (LP Version),0,0,270.68036,1
,The Verve Pipe,Medicate Myself,0,0,292.8322,1
,Maxi Priest,Groovin' In The Midnight,0,0,301.81832,1
,Bob Neuwirth,Biding Her Time,0,0,241.10975,2
,Nelson Ned,Brasas Vivas,0,0,211.80036,2
,Mish Mash,Kolomeyke,0,0,254.32771,2
,Thomas Battenstein,Sympathy,0,0,205.58322,2
,Dharma Bums,Simon's Folly,0,0,127.4771,0
,Cama,In This Life,0,0,210.36363,2
,James Hunter,Cowboy Ways,0,0,188.73424,2
,Saafir,Crawl Before You Ball (Album Version),0,0,234.762,2
,John Wesley,The Emperor Falls,0,0,484.62322,3
,Elena,Setanta matins,0,0,269.58322,1
,Sierra Maestra,¿Dónde va Chichi?,0,0,313.12934,1
,Mike Jones (Featuring CJ_ Mello & Lil' Bran),Laws Patrolling (Album Version),0,0,173.66159,0
,Faye Adams,Crazy Mixed Up World,0,0,156.39465,0
,Clp,Superconfidential,0,0,338.31138,1
,SUE THOMPSON,James (Hold The Ladder Steady),0,0,124.86485,0
,Billie Jo Spears,It Makes No Difference Now,0,0,133.32853,0
,Willie Bobo,Spanish Grease,0,0,168.25424,0
,Tim Wilson,I Think My Wife Is Running Around On Me (Taco Hell),0,0,186.48771,2
,Terry Callier,Do You Finally Need A Friend,0,0,342.56934,1
,The Dillinger Escape Plan,Setting Fire to Sleeping Giants,0,0,207.77751,2
,Five Bolt Main,Made Like This (Live),0,0,225.09669,2
,The Shangri-Las,Twist and Shout,0,0,164.80608,0
,Roberto Torres,Sabor Guajiro,0,0,226.66404,2
,Stevie Ray Vaughan,Crossfire,0,0,248.78975,2
,Loudon Wainwright III,Human Cannonball,0,0,190.48444,2
,Despina Vandi,OUTE ENA EFHARISTO,0,0,303.09832,1
,Scarlet's Remains,Spin,0,0,198.73914,2
,The Suicide Machines,Burning In The Aftermath,0,0,95.68608,0
,Jacob Young,In A Subtle Way,0,0,456.30649,3
,The New York Dolls,Human Being,0,0,344.05832,1
,Eliane Elias,The More I See You,0,0,251.42812,2
,The Rolling Stones,Angie (1993 Digital Remaster),0,0,271.49016,1
,John Hammond,I Can't Be Satisfied,0,0,195.3171,2
,Butthole Surfers,"Barking Dogs (From ""Piouhgd"")",0,0,450.84689,3
,Casiotone For The Painfully Alone,Nashville Parthenon,0,0,175.72526,0
,Lost Boyz,Certain Things We Do,0,0,269.7922,1
,Ec8or,Cocain Ducks,0,0,217.23383,2
,Javier Navarrete,Midnight Swim,0,0,128.83546,0
,R.L. Burnside,Glory Be,0,0,277.78567,1
,Silverstein,Always And Never (Album Version),0,0,229.642,2
,!!!,Myth Takes,0,0,143.98649,0
,Frank Chacksfield,Someone to Watch Over Me,0,0,151.82322,0
,Angelo Badalamenti,Jeffrey's Dark Side,0,0,109.37424,0
,Bert Kaempfert And His Orchestra,Just As Much As Ever,0,0,163.76118,0
,Buzzhorn,Pinned To The Ground (album version),0,0,239.98649,2
,RUN-DMC,Hard Times,0,0,234.65751,2
,Hank Locklin,Filipino Baby,0,0,159.03302,0
,Lady May,The Boss,0,0,214.04689,2
,Nightwish,Escapist,0,0,301.06077,1
,Cesar Camargo Mariano/Helio Delmiro,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,0,0,287.11138,1
,S.U.P,The Cube (Live),0,0,384.70485,1
,Bongzilla,Witch Weed (Live),0,0,397.26975,1
,Busdriver,(Bloody Paw On The) Kill Floor,0,0,192.1824,2
,Pentangle,Rain And Snow,0,0,228.51873,2
,Aberdeen,Beyond the Light,0,0,266.70975,2
,DJ Dips,Gerra De De,0,0,240.3522,2
,Bebo & Cigala,Inolvidable,0,0,198.26893,2
,Bizarre Inc,Miracle,0,0,420.10077,3
,The Gone Jackals,Not Buried Deep Enough,0,0,229.79873,2
,Lily Allen,U Killed It,0,0,264.69832,2
,Brian Keane,Battle Of The Rosebud / Cries,0,0,133.53751,0
,Byther Smith,I Wish My Mother Was Here,0,0,418.87302,3
,Jason Miles,Voices On The Corner,0,0,235.80689,2
,The Willis Brothers,Give Me 40 Acres (To Turn This Rig Around),0,0,150.64771,0
,Boogie Pimps,Get Back Down,0,0,415.03302,3
,Hem,Have Yourself A Merry Little Christmas,0,0,133.27628,0
,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,Ernesto Nazareth,0,0,286.14485,1
,Ana Bekuta,Kako mi je pitas sad,0,0,145.57995,0
,Carlos Nuñez,Quiero Ir Ao Mar,0,0,215.35302,2
,Igor Stravinsky,The Owl and the Pussy-cat,0,0,156.70812,0
,Till West & DJ Delicious,Same Man,0,0,153.28608,0
,Dean Martin,Until You Love Someone,0,0,165.66812,0
,Rodney O & Joe Cooley,Nutty Block,0,0,172.01587,0
,Strata,Part One From Triomusic,0,0,377.67791,1
,James Darren,Hello Young Lovers (LP Version),0,0,145.00526,0
,Gene Clark,Set You Free This Time,0,0,168.38485,0
,Malkit Singh,Hai Shava,0,0,324.51873,1
,Suzanne Ciani,Stream,0,0,239.59465,2
,Edith Lefel,An ti chans',0,0,276.50567,1
,John Cale,Movement 4 [from Kiss] (Album Version),0,0,228.46649,2
,The Berzerker,Deform (live),0,0,165.61587,0
,Perrey And Kingsley,Spooks In Space,0,0,122.64444,0
,Eurythmics,Tous Les Garçons Et Les Filles,0,0,207.0722,2
,Kings Of Leon,Wicker Chair,0,0,187.92444,2
,The Germs,Forming,0,0,206.05342,2
,Francis Dunnery,Too Much Saturn,0,0,300.79955,1
,Chris Rea,Driving Home For Christmas,0,0,241.162,2
,Vickie Winans,Make Me Over,0,0,228.93669,2
,Yamandu Costa,Mafuá,0,0,190.04036,2
,Bob Azzam,Auguri Cha Cha,0,0,191.84281,2
,Alice Stuart,Kassie Jones,0,0,220.78649,2
,Jimmy Wakely,Broken-Down Merry-Go-Round,0,0,151.84934,0
,Lionel Richie,Tonight Will Be Alright,0,0,307.3824,1
,Tesla,Caught In A Dream,0,0,290.29832,1
,Andy Andy,La Culpa,0,0,226.35057,2
,lextrical,Synthetic Dream,0,0,165.69424,0
,Faiz Ali Faiz,Sohna Nee Sohna Data,0,0,599.24853,3
,Wayne Watson,The Urgency (LP Version),0,0,245.21098,2
,Blue Rodeo,Floating,0,0,491.12771,3
,Richard Souther,High Tide,0,0,228.5971,2
,Foo Fighters,Hell,0,0,117.002,0
,Porcupine Tree,Waiting,0,0,416.80934,3
,Shakira Featuring Wyclef Jean,Hips Don't Lie (featuring Wyclef Jean),0,0,217.36444,2
,Gil Semedo,Festa,0,0,285.36118,1
,Schizoid,Grim Prospects (Version 2 Remix),0,0,166.00771,0
,Soda Stereo,Te Hacen Falta Vitaminas,0,0,225.12281,2
,Xmilk,Sense And Trick,0,0,123.66322,0
,Robben Ford,I Got Over It (Album Version),0,0,203.98975,2
,Britt Nicole,Hanging On (Medium Key Performance Track Without Background Vocals),0,0,204.06812,2
,The Avengers,Juoksuhauta-twist (Elämä juoksuhaudoissa),0,0,122.72281,0
,Ragheb Alama,A'chek Ouyounik (2009 Digital Remaster),0,0,413.36118,3
,Brazilian Tropical Orchestra,One Less Bell To Answer,0,0,192.44363,2
,Dolce; Oscar G.,Fire (Oscar G Space Vocal Mix),0,0,525.16526,3
,Enthroned,The Vitalized Shell,0,0,240.74404,2
,Johnny Osbourne,Lend Me Your Chopper,0,0,215.30077,2
,Perrey And Kingsley,Gossippo Perpetuo,0,0,127.9473,0
,Rance Allen Group,Heaven is Where The Heart Is,0,0,207.12444,2
,Milan Band,Ciao Milan,0,0,152.0322,0
,Dolly Parton,Letter To Heaven,0,0,155.21914,0
,Toni Braxton Featuring Shaggy,Christmas In Jamaica,0,0,219.01016,2
,Eddie,No Control,0,0,230.00771,2
,Sven Tasnadi,2190 Dias Contigo,0,0,570.90567,3
,Suzanne Ciani,Mozart,0,0,192.20853,2
,Maysa,Bloco Da Solidao (1996 Digital Remaster),0,0,150.25587,0
,Michèle Arnaud,Marie D'Aquitaine,0,0,176.27383,0
,Jan Howard,Bad Seed,0,0,165.98159,0
,Panic At The Disco,Northern Downpour (Album Version),0,0,247.77098,2
,The American Boychoir,Stille nacht_ heilige nacht,0,0,230.26893,2
,JDS,Nine Ways,0,0,465.60608,3
,Abraham Laboriel,Exchange,0,0,368.16934,1
,The Shirelles,Will You Love Me Tomorrow,0,0,159.76444,0
,Gary Moore,What Are We Here For,0,0,345.93914,1
,Dimmu Borgir,Master Of Disharmony,0,0,282.53995,1
,Deekline & Wizard,Sun Is Shining,0,0,271.77751,1
,The B-52's,Wig,0,0,261.74649,2
,Sex Pistols,God Save the Queen (Live),0,0,216.60689,2
,Public Image Ltd,(This Is Not A) Love Song (Live),0,0,388.28363,1
,Soular,Everything Changes,0,0,244.45342,2
,Chris Brown,Forever,0,0,363.59791,1
,Daniela Dessì,New Age,0,0,330.65751,1
,Dakis,Perasmena Mesanihta,0,0,172.25098,0
,Pascal Sangla,Une petite pause,0,0,243.1473,2
,The Field Mice,When Morning Comes To Town,0,0,316.73424,1
,Carl Belew,Love's Been Good To Me,0,0,131.05587,0
,Led Zeppelin,Poor Tom (Album Version),0,0,182.09914,2
,The Secret Life of Teenage Girls,Carpe PM,0,0,153.20771,0
,Sandi Thom,Wounded Hearts,0,0,205.21751,2
,Catherine Howe,Freedom Enough (From Silent Mother Nature),0,0,183.37914,2
,The Notorious B.I.G.,Who Shot Ya (Amended Album Version),0,0,316.65587,1
,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,Estate,0,0,431.64689,3
,Rupa & the April Fishes,C'est Moi,0,0,251.76771,2
,Steve Vai,Angel Food,0,0,383.29424,1
,Nick Conolly,Pseudoephedrine,0,0,307.51302,1
,Freddie King,Boogie Man,0,0,226.06322,2
,The Black Crowes,Girl From A Pawnshop,0,0,404.58404,3
,Amoral,Perfection Design,0,0,238.94159,2
,Nine Inch Nails,Memorabilia,0,0,441.96526,3
,Gob,No Regrets,0,0,153.33832,0
,Pacha Massive,Just Want To See Ya,0,0,241.68444,2
,William Orbit,Love My Way,0,0,159.11138,0
,Rickie Lee Jones,Coolsville (Live Acoustic Version),0,0,308.92363,1
,K's Choice,My Record Company,0,0,222.30159,2
,Vitamin C,About Last Night (LP Version),0,0,241.03138,2
,Zuma,Inferior (Late Night Version),0,0,266.00444,2
,John Frizzell,DEFCON 4,0,0,108.85179,0
,Kari Tapio,Rakkauden veteraani,0,0,224.7571,2
,Steve Chou,Wo Men De Fei Leng Cui,0,0,214.93506,2
,Bob Carlisle,Somewhere,0,0,326.16444,1
,Cantara,Ubi Caritas,0,0,286.58893,1
,GWAR,Surf of Syn,0,0,261.79873,2
,Mink DeVille,She's So Tough,0,0,166.03383,0
,J. Karjalainen & Mustat Lasit,Keinu Kanssani (2003 Digital Remaster),0,0,223.11138,2
,Mongo Santamaria,Hush,0,0,366.70649,1
,Bert Kaempfert And His Orchestra,Let's Go Home,0,0,165.61587,0
,Blind Blake & The Royal Victoria Hotel Calypsos,Bahama Lullaby,0,0,161.74975,0
,Margaret Smith,Disciplinarian,0,0,46.86322,0
,Susana Seivane,Mazurcas das Rías Baixas,0,0,294.05995,1
,Tito Rodriguez_ Louie Ramirez,La Piel de Tu Alma,0,0,244.27057,2
,Information Society,Hack 1/Charlie X,0,0,211.9571,2
,Wilks featuring doniki,Fly to zion,0,0,255.00689,2
,Tad,Stumblin' Man (Album),0,0,215.43138,2
