song_id,artist_name,title,tempo,loudness,duration
SOENANC12A8C134906,Dons,Best Kept Secret,124.031,-5.08,240.22159
SOBXRGX12A8C138B59,Jose Luis Perales,¿Y Cómo Es Él?,76.449,-13.47,247.01342
SOLZJMM12AB0182830,Laurindo Almeida / Charlie Byrd,Tanguero,116.181,-19.884,232.6722
SOQXUCZ12AB0187B3C,KRS-One,Freestyle Ministry (server Verbals),95.285,-4.178,136.95955
SOKYMFL12AF72A25AA,Nick Cave & The Bad Seeds,Sleeping Annaleah (2009 Digital Remaster),125.112,-10.168,196.62322
SOBHWFA12AB018E88D,Blingtones,South Side Rep Your Hood (Ringtone_ Sonnerie),153.803,-11.883,39.05261
SOMUGVG12AB0188002,Unwritten Law,Up All Night (Acoustic Live Album Version),111.943,-7.742,174.10567
SOQFBNJ12AB017FFD0,Wednesday 13's Frankenstein Drag Queens From Planet 13,197666 w/ Special Guest The Confederate Crusader (Album Version),183.512,-4.625,146.85995
SOEWNIU12A58A7B68B,Constance Demby,Moving On,153.942,-13.129,285.75302
SOBGEJO12A8C1402F3,Birds of Prey,To My Victim's Families,117.463,-4.914,162.48118
SOXNVDF12A8C1343BA,David Robertson,Love Is An Uphill Climb  (),127.686,-11.584,285.04771
SOJTLYI12A58A7B730,Lorna,He Dreams Of Spaceships,84.054,-11.108,273.34485
SOHVUVA12A8C13E1A9,Bob McKenzie / Doug McKenzie,This Is Our Album_ Eh?,77.718,-28.096,224.46975
SORGFZA12A8C13EF1E,Rockit,Stuck On Rewind,91.951,-10.157,219.66322
SOCAHVE12AC3DFA206,Juan Carmona,Juncales,156.833,-8.218,369.89342
SOMVWOV12AAF3B3883,Call To Preserve,Open your Eyes,115.09,-2.045,199.78404
SODANYE12AB0182941,R. Carlos Nakai,Red Wind (World),142.151,-24.997,551.81016
SOMBTZH12A8C13BB75,Del The Funky Homosapien,Corner Story,87.955,-7.531,242.85995
SOWKEFC12A6D4FB2BE,James Darren,Your Smile (LP Version),192.114,-11.828,155.6371
SOTOZVC12AB01870D1,Marcus Miller,3 Deuces,100.135,-12.878,382.95465
SODCSUB12AC90716E6,Ebba Forsberg,Ta Min Vals (Take This Waltz),47.754,-12.98,367.80363
SOCHSZG12A6D4F7CD7,The Police,So Lonely,156.957,-8.282,289.64526
SODTFNP12A8C1383EE,Anthony Cruz,Sin Ti,178.721,-13.159,324.98893
SOFQVYJ12AB017FBBF,Aurlus Mabélé,Frères de sang (feat. Meiway),125.916,-4.355,356.88444
SOOXNKG12A58A7C6BC,Cindy Morgan,Someone Believes In You - Album Version,92.411,-13.316,287.05914
SOQATPT12AB0189A22,Patrick Saint-Eloi,Mo lanmou,106.633,-10.797,199.05261
SOTOMJM12A8C134AA2,Aerosmith,Milkcow Blues,103.976,-10.672,255.65995
SOJIVAI12AC468E08E,DJ X-Change,Shawty Say,160.045,-6.363,199.73179
SOXMMST12AB017F420,Eric B. & Rakim,Follow The Leader,219.94,-9.406,335.01995
SOPQXKA12AB01861CA,Vince Guaraldi,Room At The Bottom,74.255,-24.669,270.75873
SOZMQND12A58A7DBE1,Marty Robbins,A Castle In The Sky,119.324,-10.427,181.41995
SOBYHQA12AB0185B69,Mighty Mighty Bosstones,Do Somethin' Crazy,186.6,-9.769,147.46077
SODFGNK12AB0184C02,Akissa,Le Vivre Pour Le Croire,112.864,-5.805,253.70077
SOCJJDX12A8C13E745,Aswad,Rudeboy,199.826,-10.789,258.42893
SOOIAPL12AB018C4FE,Humanzi,Amsterdamaged,120.948,-9.253,242.99057
SOSZDPD12A6D4F6ECA,Isabelle Adjani,Entre Autre Pas En Traître,130.273,-16.755,179.77424
SOPDZXV12A58A77173,Parachute Band,Thine Is The Kingdom,87.967,-4.747,285.36118
SOSXSPA12A58A7C152,Michael Stanley Band,He Can't Love you,151.716,-10.922,216.34567
SOXDCWZ12AB0184FF6,Carl Crack,Sonnenfreunde,107.054,-14.159,78.96771
SOJIGFG12A6D4F7781,Eddy Raven,In A Letter To You (Digitally Remastered 98),129.266,-10.008,202.52689
SOLRAOY12A6D4F7452,Remmy Ongala,Pamella,123.669,-12.532,325.3024
SONQCXQ12AB017BBAE,Pelle Carlberg,I Love You_ You Imbecile,155.07,-4.403,174.81098
SOKZYNC12AB01869B2,Gabriela Anders,Love Is So Unkind (Album Version),148.119,-9.394,228.07465
SOPXSEX12A8C13E4CE,PRE,Greasers,142.107,-3.972,92.70812
SOBKZAH12AB01849A1,Sofia Karlsson,Andra sidan,152.338,-16.757,172.93016
SOPUSHG12AB0185454,Bob Wills,Linda Lou,109.657,-14.928,151.69261
SOFGKES12AB018930D,Les Ogres De Barback,Femme du guerrier,209.384,-10.032,278.12526
SOBZIBE12A58A7FF40,P.O.D.,Wildfire (Album Version),146.063,-4.436,195.81342
SOAWIMZ12A6D4F7755,Darwin Hobbs,Worshipper's Medley,111.417,-7.087,621.7922
SOHMJRA12AB0186A48,THE AD LIBS,Johnny My Boy - Original,127.356,-8.693,163.99628
SOAVSMQ12A8C1326AC,Chaotica,Hypergasm,140.007,-10.589,235.07546
SOMWBPP12A6D4F7B23,Korn,Coming Undone (Sleazy Days Rock Electro Remix) (Acid Planet Remix -- France),150.017,-3.533,200.80281
SOAZUSH12A58A7A561,Lyrics Born,Stop Complaining/Remix/Jam,110.925,-5.407,445.49179
SOHLXPY12A8C1319B6,John Fogerty,Don't You Wish It Was True,124.505,-5.187,250.95791
SOWWUUZ12A6D4FA8CA,Dionne Warwick,I've Been Loving You Too Long (LP Version),126.54,-12.992,214.38649
SOBNBUT12A8C1444F3,Eric Burdon,Leo's place,138.593,-12.733,246.5171
SOWHJWV12A6D4F843E,Anne Dudley,Victims of the occupation,95.777,-18.671,94.69342
SOPHQUV12A8C130BF8,David Tao,Love Can,148.02,-6.806,261.82485
SOYVZLL12AAF3B2276,Julie Zenatti,A Quoi Ca Sert,134.882,-5.559,201.66485
SOTBMWN12A6D4F58CD,Humanzi,Fix The Cracks,158.972,-6.114,274.99057
SOXOLXL12AB0180979,Jill Paquette,Sometimes Yes_ Sometimes No,144.027,-9.922,199.70567
SOQSAXZ12AB0186CE8,Uriah Heep,Falling In Love,165.976,-8.535,184.55465
SOSBLDO12A8C13792D,Ivan Parker,Close To The Well (Live),84.922,-11.83,163.05587
SOAOYFX12AB018686C,Galactic,[Hidden Track],121.26,-7.724,89.67791
SOROOHN12A8C13AE44,A Different Breed of Killer,The Cleansing Apparatus,192.725,-5.029,187.24526
SOSNWQV12A8C13B736,Nancy Walker,I'm Kinda Partial To His Puss (from My Square Laddie),43.485,-15.61,215.95383
SOOFAMF12A6D4F5D2F,Simple Minds,See The Lights (2002 Digital Remaster),125.344,-7.968,261.8771
SORIZXJ12A6D4FB83C,Los Traileros Del Norte,Dolor,83.953,-8.35,185.12934
SOAERZM12A8C13CA55,Little Milton,Little Bluebird,167.665,-14.245,394.762
SOLANWU12A8C141D4D,Rance Allen Group,The Painter,100.288,-13.318,199.13098
SOAWCYO12A8151DF97,Franz Ferdinand,Do You Want To,124.01,-3.509,214.9873
SOGFVYV12A58A7E25C,Connie Smith,Cincinnati Ohio,138.657,-12.469,125.17832
SOEYPBL12A8C1357C7,Aswad,Ina Your Rights,167.312,-8.777,280.94649
SOBFWMT12AAA8C5AC5,Los Ninos De Sara,Espana tiene sabor,120.971,-9.578,223.7122
SOISUCV12A8C133542,Guitar Slim,When The Sun Goes Down,95.643,-18.662,151.64036
SOLVDDZ12A8C13570B,Asleep At The Wheel,The Son Shines Down On Me,104.098,-17.127,243.98322
SOABYBF12A8C138A09,Klaus Badelt,Severe Severing,246.593,-22.28,592.56118
SOJOICW12A8C13B533,Sandy Lam,Shi Guang Ben Shi Wu Zui,139.213,-10.782,220.15955
SOVNIAU12A6D4F7C63,Inspector 9,Not Missing You,121.892,-10.032,267.91138
SOYHMPJ12AAF3B387B,Call To Preserve,Hope For The Fallen,158.018,-1.672,175.22893
SOLAFCK12AB0187E57,deadboy & the Elephantmen,No Rainbow,161.68,-10.752,275.46077
SOUYBZV12AC468E677,The Jackson Southernaires,Show Some Sign,142.523,-7.926,273.68444
SOXAWVI12AAF3B5338,Mae West,Little Bar Butterfly,123.204,-11.131,95.08526
SOWRHSP12A58A77A73,Commander Cody And His Lost Planet Airmen,Too Much Fun,106.925,-12.484,205.71383
SOYJKGB12AB01877C7,David & Steve Gordon,Evenglow,64.634,-28.431,311.35302
SOGAISJ12AB0180168,Memphis Minnie,My Butcher Man,107.452,-16.536,180.29669
SOEYHBE12AB01848F6,Maroon 5,This Love,114.998,-6.04,177.52771
SOSXRQG12A8C1325D6,Willy DeVille,Louise,60.646,-8.975,282.30485
SOXBEKP12A6D4F979E,N.W.A.,Approach To Danger (Edited),189.801,-5.032,165.19791
SOSSXDE12A58A7DD66,Washboard Sam,Big Woman,177.878,-17.36,171.62404
SOGJPMB12A8C13A9DB,Cut Copy,Unforgettable Season,129.975,-3.592,195.21261
SOGHASM12A8C140D10,Tarheel Slim,Somebody Changed the Lock,174.52,-24.72,153.62567
SOMPMVQ12A58A78C8E,Tha Alkaholiks,Only When I'm Drunk,104.458,-8.006,217.36444
SOINVOE12AB0183171,Johnny Cash,Hank & Joe and Me,154.619,-21.916,127.99955
SOZNLII12AB017EA4B,Michael Stanley Band,Spanish Nights,92.161,-11.768,346.56608
SOWTHTG12AB0180B28,The Sensational Alex Harvey Band,Framed,92.461,-9.253,536.0322
SOSGFCZ12AB0188410,Tony Joe White,If I Ever Saw A Good Thing (Album Version),150.031,-11.166,201.03791
SOTJTQO12AB0183126,Moist,Far Beyond The Endless,131.98,-9.795,360.98567
SORCTMT12A58291950,Akon,Lonely,90.069,-10.87,211.66975
SOMJOYB12AB0185BC5,Leon Lai,Mei Tian Ai Ni Duo Yi Xie,119.999,-5.651,255.00689
SOKLOWV12A6D4F74BC,M.A. Numminen,KOOKOSP}HKIN} - I'VE GOT A LOVELY BUNCH OF COCONUTS-,134.972,-4.792,168.51546
SOJTIAL12AB018BCC1,Capital Tax,Slide In - Slide Out,100.198,-8.902,252.1073
SORPENK12A8C142C88,Otis Taylor,Talking About It Blues,148.022,-11.002,285.72689
SOPEBJN12AB0188E0A,Gran Coquivacoa,Gaita Pueblera,167.567,-11.837,163.47383
SOGWIIH12A8C137323,Deodato,Somewhere Out There (Album Version),136.177,-9.372,283.0624
SOFKSJC12A8C13483C,Harry Gregson-Williams,Sanchez Family,160.038,-15.118,284.682
SOPFOCW12A8C134550,Trafik,Le Beeatch,128.012,-7.671,372.94975
SOQELHR12AC4689565,Oscar Lima,If You Wanna Be My Friend,85.195,-8.66,218.72281
SORSTYX12A6D4FB4FB,Marco Beltrami,Franks Plea,120.484,-19.306,160.78322
SORLELP12AB017F1F9,Gus Viseur,Quinze mai,211.974,-14.669,193.38404
SOMYZTG12A67020D51,The Jam,Bricks And Mortar,145.115,-9.696,157.3873
SOXEXQD12A58A7E72F,MICHAEL WHITE,Matriarch (LP Version),112.289,-13.879,158.56281
SORPZVB12A6D4F9D44,Ray Barretto,I Think About You (LP Version),134.211,-11.15,272.95302
SOIDDGN12AB018371D,Thomas Battenstein,Plage de Belle Maison,133.166,-27.706,237.50485
SOYCABE12A8C142BD5,FFH,You And Only You,116.446,-5.038,215.50975
SODQNJB12A6D4F66A0,Viki Mosholiou,I Adara_ To Lenaki Ki I Rinio (Fuss_ Lenaki And Rinio) (2006 Digital Remaster),99.611,-7.637,218.14812
SONAMOI12AB0182AA1,Hanoi Rocks,Mental Beat,135.648,-4.456,304.22159
SOGKXIV12AAF3B5E4D,Guitar Slim,Won't You Spread Some Flowers On My Grave,121.526,-15.209,181.39383
SOMMGDG12AB018376F,DJ Phiene,Thump Thump Da Box,165.048,-3.547,190.22322
SOVYUVO12A8C13CF24,Max Stalling,Scars and Souvenirs Intro,112.629,-12.29,43.85914
SOZTNJU12AB018A581,6CycleMind,Talkin' Bout A Revolution,84.27,-10.45,278.38649
SORJGVR12A58A7C3C8,Dilated Peoples Featuring Devin The Dude,Poisonous (Edited) (Feat. Devin The Dude),178.13,-5.703,221.28281
SOUATHD12A8C133C77,Nestor Torres,Luna Latina,148.426,-9.498,330.23955
SOBTWLJ12A58A7DDD2,Gym Class Heroes,To Bob Ross With Love (Album Version),93.408,-7.468,158.64118
SOORYUV12AB0183C3E,Beenie Man,Cross The Bridge,118.101,-11.677,219.402
SOESGZE12AB018994E,Bon Jovi,The Distance,89.008,-5.125,345.96526
SOSRAUR12A8C13F697,Johnny Copeland,Jambalaya (On The Bayou),87.231,-11.336,221.962
SOMSVWH12A67AE1252,Eric Burdon,Comeback,166.748,-6.818,125.51791
SOBGMQS12A8C1371A8,Stellar Kart,I Give Up (Album Version),162.024,-3.631,171.25832
SOXWHXX12AB018E307,Albert Préjean,Une java,178.596,-11.963,190.17098
SOGQDUA12A67021132,Georgia Satellites,I Dunno (LP Version),166.323,-11.865,190.40608
SOLCYFR12A6701D233,Guns N' Roses,You're Crazy,167.927,-2.246,284.99546
SOLUHDN12A8C13714D,Dennis O'Neill,Oh! quand je dors,80.77,-25.056,384.62649
SOGNTZY12AC4689F04,Orlando Pops Orchestra and Andrew Lane,Main Theme from Jaws,108.895,-23.145,430.94159
SOQNFQI12AB018882C,Jimmy Wakely,Mine All Mine,92.596,-16.626,178.1024
SOXFSTR12A8AE463B0,Muse,The Small Print,161.631,-3.589,209.00526
SOPEEDH12A58A7C407,Dntel,Termites in the Bathtub,120.162,-12.796,264.77669
SONGBWJ12A58A7AB4D,Generation X,Rock 'n' Roll,187.222,-8.957,183.84934
SOJDURH12AB018847F,Izzy,Irapijerkifly,96.049,-16.51,212.32281
SOFTUGY12A6D4F2B95,Vivian,Easily,165.019,-5.714,212.37506
SOAQHFF12A8C139DD9,Pretty Boy Floyd,Shut Up,132.025,-9.074,236.042
SODOOMF12AB018D375,Glad,This is My Father's World/For the Beauty of the Earth,115.487,-12.998,234.762
SOKGHWU12A6D4FB9F8,KT Tunstall,Paper Aeroplane (Live From 'Drastic Fantastic' Tour),99.379,-18.054,282.5922
SOZYQQT12A8C13B4EA,Django Asül,Agenda Zwei Null Eins Null,87.279,-11.876,365.73995
SOJAKEW12AB017D93A,Ned Miller,From a Jack To a King,99.334,-10.112,131.83955
SOHLFGQ12AB0186CAD,Gene Simmons,Drinkin' Wine - Original,103.301,-12.567,162.01098
SODNUZL12AB017B1E8,Assassin,Str8 M.O.B.,180.008,-6.694,230.47791
SOHTQAS12A6701C7BA,Aerosmith,Crazy,162.343,-4.277,319.73832
SOJZXAM12AB0180ED6,The Shangri-Las,Out in the Streets,105.832,-11.219,161.48853
SOIDULJ12AB017BDBA,Herbst9_ Z'ev,Reinvigorated (Maschinenkult_ Pt. 1),162.781,-13.785,501.55057
SOTCXIY12AB0183D7A,Michèle Arnaud,La vie d'artiste,111.152,-12.859,163.05587
SOWWTHH12A81C237FE,Glen Campbell,After The Glitter Fades (LP Version),155.839,-17.913,166.39955
SOKJNAP12A81C22CAA,Kaija Koo,Viimeinen lento,167.857,-9.933,182.33424
SODFTEM12AF72A8D40,L.A. Guns,Wanted Dead Or Alive,150.056,-13.051,302.52363
SODLBPC12A8C13E618,Talib Kweli,Say Something [featuring Jean Grae] (Album Version),190.008,-6.434,222.11873
SOOIAPQ12AB018E44A,Gerald Clayton,Scrimmage,76.425,-14.232,393.63873
SOCLEZT12A8C13CE4A,Orbital,Farenheit 303,123.992,-15.046,504.47628
SOANMBZ12AAF3B5204,Jimmy McCracklin,Give My Heart A Break aka You Don't Seem To Understand,147.633,-9.517,180.87138
SOWUARL12AC468AC3C,Mister Ries,So It Goes,150.009,-14.113,191.7122
SOQYKUT12A8C143BC7,Set Your Goals,summer jam,99.024,-3.242,185.86077
SOAYQTC12AB0182A48,Jeff Wahl,India,150.081,-25.416,124.682
SOJQLDK12AC468E6C5,Art Ensemble Of Chicago,Horn Webb,121.611,-15.339,164.77995
SOCQFBK12A6D4F86DB,Twila Paris,Come Emmanuel (House Of Worship Album Version),88.618,-11.416,207.41179
SOMLGKF12AB017DF3C,Radiohead,Vegetable (Live),115.906,-9.958,188.31628
SOVCXUP12AB017E0E6,Ill Harmonics,Contagious,95.954,-8.602,267.88526
SOVRPJN12A8C1399AE,Dropkick Murphys,Amazing Grace (Album Version),183.684,-5.232,158.64118
SONUSLF12A6D4F7769,Leona Naess,Star Signs,129.887,-14.507,292.88444
SOFIBPT12A6D4F65E1,Daniel Johnston,Rock Around The Christmas Tree,133.142,-7.324,130.55955
SOAMLOF12A6D4F8AE4,The Motors,Love Round The Corner,154.167,-6.433,161.64526
SOKDCSL12A8C13B736,DJ Deeon,Rubber Track,95.571,-14.696,211.09506
SOAIOOJ12A8C1385D2,Phantom Planet,After Hours,113.874,-5.482,164.12689
SONZCGY12A8C1403C1,Mario Rosenstock,Mercedes Benz,181.731,-5.396,55.66649
SOETKNB12A6D4FCC6A,Smokin' Joe Kubek & Bnois King,Tell Me Why,115.863,-6.854,221.3873
SOKZRVN12A8C13F948,Suicide,Night Time,185.46,-5.537,394.73587
SOGNPYN12A6D4F9078,Apache Indian,Real People (Cybernetic Dub),97.994,-6.136,286.77179
SOBOUAF12A8C13CE4A,Pegy Zina,Psihi Mou Moni,125.027,-8.189,196.362
SOTWXMH12AB0180E01,Shangri Las,So Much Love,132.149,-15.636,134.68689
SORYYCT12A8C13FFAE,A Static Lullaby,The Everlasting Gaze (A Static Lullaby),150.075,-6.571,241.10975
SOANMAB12AF72A2AAD,50 Cent / Mobb Deep,Outta Control,91.981,-5.804,247.77098
SOUNBSH12AB01888C0,Junior M. A. F. I. A.,We Don't Need It (Amended Album Version),129.58,-8.007,258.37669
SOYMECD12AB0186797,Prozak,Its Too Late Now,200.004,-4.449,195.42159
SOBMUGA12A8C13A751,Johann Köhnich,Die Gesellschaft,124.015,-15.972,376.05832
SOLLARE12A8C136DF8,Los Fabulosos Cadillacs,La Vida,106.798,-4.537,192.07791
SOEIGCK12A8C13B5D7,Blackbyrds,Do It_ Fluid,194.922,-7.863,325.92934
SODSHVF12A8AE481D2,Shaggy,Criteria,99.994,-6.658,223.4771
SOWKBWM12AB01857A4,Big Rich featuring Devo,This Is How We Live: Northern Cali,94.378,-6.887,204.43383
SOWNDMV12AC9072EE7,Anthony Watson,Missing You,120.211,-6.941,248.29342
SOGMQYW12AB018C302,Johnny Winter,Shed So Many Tears,111.716,-15.086,135.99302
SOAKPEL12A6D4FC126,Line Renaud,En Écoutant Mon Coeur Chanter,66.974,-8.546,171.96363
SOUPORI12AB0189C84,Rui Da Silva,Lixuneanos (Original Mix),129.927,-8.229,635.92444
SOYWESB12A8C1412F3,Dale Hawkins,Pretty Little Thing,85.794,-9.503,168.59383
SOMABKL12A8C138314,John Tchicai,Drunnhvita Elevator,105.096,-39.325,191.92118
SOCQBOB12A67AE23D8,Gabriel Yared,Chile con carne,89.871,-21.032,194.82077
SOYNMFH12A6D4F50E2,Héroes del Silencio,Oración (Directo),110.576,-4.884,249.86077
SORJXMA12A8C13924B,Herbert Von Karajan,Conc Orchestre Sz.116/Allegretto (2eme Mvt),205.694,-26.44,387.44771
SOQHNCH12A8C13DDFC,5th Ward Boyz,Ho Shit (Chopped&Screwed),130.729,-6.712,261.11955
SOSJWRY12A8C1416DB,Bruce Rowland,Mountain Theme,120.664,-21.141,113.99791
SOLCNJN12A6D4F7740,MxPx,You Found Me,101.106,-5.41,151.24853
SOJDQMV12AB0182752,Alfredo Kraus - Orquesta de Conciertos de Madrid - Pablo Sorozábal,El último romántico: romanza de tenor,92.475,-13.608,243.48689
SOHVIKX12A58A7D0ED,MIMS Featuring J. Holiday,Be My Hustla (Explicit) (Feat. J. Holiday),132.844,-5.808,225.51465
SOJIURA12AB018989C,Darden Smith,Midnight Train,154.403,-8.666,226.32444
SOGOAGM12AB017E99E,RUN-DMC vs. Jason Nevins,It's Like That,129.07,-6.748,250.06975
SOGRGML12A8C136D75,Sonny Terry & Brownie McGhee,Ain't No Tellin',103.302,-17.55,173.47873
SOKFUPW12A6D4FB2BB,James Darren,P.S. I Love You (LP Version),56.977,-12.917,172.25098
SOXGKJJ12AB0183C53,Michael Stanley Band,Bop Till You Drop,174.271,-12.88,264.04526
SOAUCRB12AB0181238,Nouvelle,Céu do Brasil,220.026,-14.659,229.51138
SOODJPE12AB01815F8,Kanye West,School Spirit Skit 2,201.792,-13.928,46.602
SOIGZOE12AB017F37D,Los Fabulosos Cadillacs,Vos Sabes,114.72,-6.393,189.88363
SOLTJIM12A3F1EAEE1,Bill Cosby,Hold On I'm A Comin' (Album Version),117.047,-11.186,156.39465
SOUGKFV12AB0184F4B,Glen Washington,Strangers In The Night,153.602,-4.859,201.56036
SOTUDJY12AC9070E78,Solas,Lament for Frankie,47.934,-22.187,192.67873
SOHZTTU12AB0188323,Kingston Trio,Good News,139.38,-12.145,118.69995
SOOGPJF12A8C13F9EF,Shriekback,Squanderer,70.074,-5.968,234.68363
SOKECHN12AB0185200,Jessica Myrberg,I Love Rock n´ Roll,95.972,-4.878,172.7473
SODHQLP12A6D4FA6FA,Diego Vasallo,Dos imposibles,128.061,-6.146,225.4624
SOTFEMQ12A8C13713C,Michael Gettel,Turning Of A Key,95.046,-16.229,272.22159
SOTQJBV12AB018A0A9,Kruger,Narechenny Izgoem,140.254,-9.15,407.50975
SOJFLGV12A8C141AB3,Magnatune Compilation,I Don't Care If You Lie (C Layne),80.031,-10.317,184.76363
SOZMHAO12A8C141C2A,Dora The Explorer,Boots The Monkey!,153.033,-8.52,39.73179
SOKAVYA12AB0188454,AFI,Too Shy To Scream,94.937,-4.606,176.61342
SOOYYGD12A8C131830,Russell Malone,Sugar Buzz,86.172,-13.763,286.6673
SOLPZUJ12A81C21413,Angela Dimitriou,Mi Mas Agapas,109.695,-8.07,215.562
SOLVMKY12A8C13A5AE,Andy & Lucas,Dame Un Besito (Version Salsa),103.984,-6.7,270.94159
SOPHUZW12A58A7BD02,Estrellas Cubanas,Fiel Enamorado,203.419,-5.569,329.97832
SORLYBE12AF72AD168,The Fray,She Is,144.239,-6.132,227.60444
SOKCXFJ12A8C1350EC,Blind Blake,Dry Bone Shuffle,140.178,-16.923,199.1571
SODSIZV12AB018A3AB,Stern,Ouverture,120.052,-12.907,283.27138
SOZVWSE12A6D4F7ADA,Nik & Jay,Gir Dig Mer,125.028,-6.012,207.67302
SODKZHX12AB0180CC7,Joell Ortiz,Warfare,115.933,-7.559,167.88853
SOAYSDV12AB0186EE0,Grandmaster Flash,The King,93.856,-16.323,197.79873
SOZAJPJ12AAF3B3872,The Jordanaires,Games People Play,166.199,-13.482,163.23873
SOKROPT12A8C141885,Ayo,These Days,82.723,-18.328,288.31302
SOYGZPA12AB0188EF2,Singing Melody,You're All I Need,109.045,-6.007,224.02567
SOKIDZN12A67020D2D,The Who,Slip Kid,151.796,-9.003,271.69914
SOHZDWZ12A8C136FBD,Vicious Mary,Keysage,88.984,-11.902,229.22404
SOHTTCC12A8C134381,H-Town,Champagne Bubble Bath,65.971,-5.979,241.71057
SOYCYPP12AB0185E21,Seventh Day Slumber,Lead Me To The Cross (Acoustic),150.089,-6.183,287.73832
SOTGRAB12A6D4FA555,Flexy,Toca Me (Album Version),126.034,-5.779,241.97179
SOFDVPO12A6D4F703C,Brenda Lee,Everybody Loves Me But You,107.073,-15.603,151.03955
SOQLWTW12A8C13EA1F,Christos Dantis,24.000 Baci,166.138,-7.604,128.83546
SOHKTJX12AB0185A8D,Sugar Minott,A True,152.91,-7.651,206.78485
SOZXJQK12AB018547A,Lizzy Borden,Psychopath,145.883,-8.38,234.91873
SOYPEPK12A8C141727,Birmingham Jubilee Singers,Rollin' Down To Jordan,90.942,-17.839,200.17587
SOFAKTP12A8C13D296,FU-Schnickens,Visions (20/20),90.846,-11.041,313.80853
SOEKOOF12A8C145EBD,Marcio Faraco,Sarapatel Humano,134.777,-13.485,293.43302
SOGKJVN12A6D4F7C75,Patience Dabany,Abagui Alobi,124.293,-10.672,369.162
SOQZBVF12A8C13813A,Northern State,Last Night,129.352,-7.492,208.09098
SOUXUTH12A58A79E1F,Valient Thorr,Problem Solver,91.858,-6.641,200.64608
SOFUPPL12A8C143A06,Johnny Copeland,Circumstances,120.765,-11.61,305.6322
SOQUEMR12A6D4FAD07,Mix Mob,Who's 2 Blame,90.621,-9.079,237.45261
SOZSRHD12AB0189A2C,Little Jr. Parker,Mother-In-Law Blues,101.914,-14.925,154.8273
SOTETFB12A8C13BDE9,Army of the Pharoahs,Listen Up,92.099,-8.316,242.25914
SOMBHKR12A58A7CAD3,Billy Higgins,Peace,206.609,-11.92,314.40934
SOEDKVK12AC468B6B5,Jesus Jones,Move Mountains (BBC In Concert),119.729,-10.248,269.29587
SOCBINM12AC468678F,Speech,Have Fun Prelude,72.845,-19.406,24.92036
SORYGBM12AB0186F25,Dan Moretti,Dreams - Original,84.791,-10.474,341.49832
SOWMQNJ12A8AE471EE,Tracy Byrd,Just Let Me Be In Love,96.068,-7.695,227.57832
SOMRFYQ12A8C1325B2,Shelby Lynne,Pretend,100.848,-17.514,167.07873
SOMVCFU12A8C141903,Circular,Calm,91.397,-22.786,429.29587
SOXXEJT12A58A7D55E,Bullethole,Now I Know,168.009,-6.001,226.66404
SOKQHTW12A6D4F95B3,Moraes Moreira,Ares Populares/Asa Branca,193.99,-12.793,193.41016
SOWTTOG12A8C13ED7C,The Dee Jays,I'll Never Get Over You,133.974,-5.19,123.16689
SOTKNLA12AB01826E7,Lady GaGa,Poker Face,86.499,-11.323,243.33016
SOIPQBF12AB018C890,Vrse Murphy,Wrong Decision (Instrumental),99.106,-12.123,234.23955
SOMRXYJ12AB0185687,Solitaire,Blue Lights Flashing,120.27,-5.769,260.70159
SOUALWG12AB0188588,Nerf Herder,Golfshirt Pt. 2,135.083,-6.077,147.43465
SOXMWPM12AB0185A0A,YGGDRASIL,Nordmark,104.186,-7.317,328.69832
SOGCGAW12A8C13BF27,Kane,Rain Down On Me,134.115,-5.538,395.83302
SONPHXB12A6D4FA61B,Alfredo Kraus/Paul Plishka/Matteo Manuguerra/Sherrill Milnes/Trinity Boys' Choir/Ambrosian Opera Chorus/National Philharmonic Orchestra/James Levine,Caro! (Colline/Rodolfo/Schaunard/Children/Townspeople/Musetta) (1998 Digital Remaster),130.319,-22.785,34.55955
SOBATVY12A8C134A4C,Righteous Brothers,Little Latin Lupe Lu,135.599,-11.47,130.0371
SOQFMFP12AB0188BFD,The Cortinas,Youth Club Dance (Demo),202.179,-9.181,187.24526
SOBKWON12A58291C7D,Rodney O & Joe Cooley,Party,119.074,-14.6,252.23791
SOREBOF12A8C13E102,Why?,You'll Know Where Your Plane Is... (Part 4),119.864,-11.905,110.86322
SOVJWQQ12AC468CF19,Blingtones,Stinky Breath,83.226,-6.615,29.72689
SONRULN12A8C1404A0,Daddy Yankee,Baila Girl_ Todo Hombre Llorando Por Ti,97.982,-7.421,181.34159
SONLMRH12AAF3B282D,Steve Chou,Pi Jiu Pao Pao (Beer Bubbles),96.004,-6.793,323.23873
SODLTPJ12A67ADB230,Vangelis,El Greco: Movement III,62.216,-20.42,408.00608
SOWDITP12A58A777CF,The Gaskets,Deportees,83.942,-5.619,232.69832
SOINAZQ12A8C142AF5,James Taylor Quartet,Cleo's Mood,58.135,-2.775,188.94322
SODOYEJ12A8C136B43,Mariano Yanani,Why Should I Cry For You,80.008,-18.018,180.71465
SOTDTZN12AB018B3F6,Mush,Test 72,95.988,-13.5,475.74159
SOVHCNH12AB0180DD6,The Motors,You Beat The Hell Outta Me,174.628,-11.947,207.85587
SOYXJBB12AB017D968,Gertrudis,Oye,228.461,-7.961,263.47057
